enrollee_id,target
31454,1.0
32554,1.0
1919,1.0
12559,1.0
8866,1.0
15687,1.0
868,1.0
28992,1.0
26531,1.0
24291,1.0
10063,1.0
8775,1.0
6502,1.0
32476,1.0
1756,1.0
3174,1.0
21736,1.0
15796,1.0
9538,1.0
12117,1.0
28097,1.0
10695,1.0
19448,1.0
32502,1.0
14212,1.0
19253,1.0
1359,1.0
5473,1.0
5881,1.0
16368,1.0
25796,1.0
20915,1.0
14712,1.0
14418,1.0
31933,1.0
32984,1.0
6348,1.0
32135,1.0
1766,1.0
14486,1.0
30022,1.0
13247,1.0
28966,1.0
2771,1.0
16590,1.0
844,1.0
15765,1.0
16795,1.0
27313,1.0
25355,1.0
11206,1.0
32239,1.0
315,1.0
15610,1.0
10220,1.0
17220,1.0
21456,1.0
5119,1.0
33301,1.0
10755,1.0
31117,1.0
26959,1.0
31390,1.0
4092,1.0
17534,1.0
861,1.0
9357,1.0
14199,1.0
7919,1.0
14868,1.0
14352,1.0
6071,1.0
30230,1.0
33130,1.0
30804,1.0
5602,1.0
19544,1.0
5876,1.0
6995,1.0
3102,1.0
6145,1.0
32161,1.0
8355,1.0
28903,1.0
23086,1.0
22771,1.0
22807,1.0
2186,1.0
3112,1.0
24135,1.0
29331,1.0
27231,1.0
22521,1.0
6248,1.0
29365,1.0
5054,1.0
3367,1.0
4576,1.0
27200,1.0
502,1.0
28052,1.0
22818,1.0
11238,1.0
13366,1.0
25631,1.0
1369,1.0
20726,1.0
24696,1.0
17735,1.0
11954,1.0
19062,1.0
5656,1.0
1430,1.0
7735,1.0
8572,1.0
23827,1.0
8627,1.0
15655,1.0
8763,1.0
2260,1.0
26170,1.0
15584,1.0
2235,1.0
28266,1.0
6877,1.0
16064,1.0
10557,1.0
28382,1.0
5278,1.0
12959,1.0
767,1.0
23237,1.0
31866,1.0
26394,1.0
24019,1.0
6707,1.0
29249,1.0
458,1.0
14913,1.0
5948,1.0
31346,1.0
7580,1.0
13799,1.0
23892,1.0
21192,1.0
19497,1.0
4442,1.0
14100,1.0
6283,1.0
31792,1.0
3662,1.0
22954,1.0
32217,1.0
7975,1.0
7941,1.0
14087,1.0
3992,1.0
19733,1.0
15439,1.0
23182,1.0
25386,1.0
17784,1.0
12349,1.0
31041,1.0
31857,1.0
21589,1.0
23925,1.0
9131,1.0
21048,1.0
22455,1.0
4064,1.0
13618,1.0
13378,1.0
12644,1.0
32462,1.0
19623,1.0
12556,1.0
30589,1.0
241,1.0
3454,1.0
5920,1.0
29181,1.0
29017,1.0
8251,1.0
8150,1.0
6608,1.0
24520,1.0
25834,1.0
19231,1.0
8158,1.0
18294,1.0
22220,1.0
6436,1.0
11396,1.0
22411,1.0
23531,1.0
17776,1.0
25597,1.0
2341,1.0
29273,1.0
10764,1.0
25856,1.0
8611,1.0
8097,1.0
27539,1.0
9615,1.0
12662,1.0
6060,1.0
15197,1.0
1908,1.0
24329,1.0
31705,1.0
15764,1.0
12145,1.0
31949,1.0
8914,1.0
24473,1.0
26201,1.0
29036,1.0
1917,1.0
3940,1.0
28756,1.0
25611,1.0
1596,1.0
23812,1.0
14793,1.0
24682,1.0
7546,1.0
28578,1.0
2719,1.0
18080,1.0
26049,1.0
6424,1.0
31427,1.0
27893,1.0
4892,1.0
17419,1.0
19454,1.0
26986,1.0
6708,1.0
11098,1.0
29867,1.0
6029,1.0
18582,1.0
15915,1.0
21065,1.0
3983,1.0
30991,1.0
25403,1.0
24946,1.0
13160,1.0
9054,1.0
29846,1.0
9007,1.0
10501,1.0
2027,1.0
13469,1.0
5716,1.0
2114,1.0
22651,1.0
32494,1.0
13504,1.0
13442,1.0
17278,1.0
11305,1.0
13703,1.0
27218,1.0
7217,1.0
25368,1.0
13923,1.0
15912,1.0
18892,1.0
23208,1.0
24646,1.0
4175,1.0
8605,1.0
21481,1.0
14164,1.0
27488,1.0
32402,1.0
8950,1.0
20315,1.0
16070,1.0
25150,1.0
29060,1.0
14787,1.0
6196,1.0
7743,1.0
27380,1.0
1020,1.0
16837,1.0
10901,1.0
9634,1.0
19079,1.0
9712,1.0
27997,1.0
18702,1.0
13702,1.0
2252,1.0
1972,1.0
15463,1.0
6961,1.0
3531,1.0
23975,1.0
28627,1.0
15077,1.0
22205,1.0
22847,1.0
14759,1.0
24736,1.0
17060,1.0
14242,1.0
20568,1.0
5912,1.0
10257,1.0
9240,1.0
3362,1.0
31241,1.0
3832,1.0
19984,1.0
14134,1.0
24159,1.0
3093,1.0
26557,1.0
7637,1.0
28023,1.0
20926,1.0
13487,1.0
10659,1.0
28651,1.0
13844,1.0
10154,1.0
1800,1.0
1652,1.0
20998,1.0
18725,1.0
13649,1.0
17588,1.0
16185,1.0
11186,1.0
16030,1.0
18646,1.0
11454,1.0
30059,1.0
6194,1.0
23905,1.0
30250,1.0
16543,1.0
8507,1.0
9675,1.0
19409,1.0
11822,1.0
11573,1.0
12925,1.0
1077,1.0
1759,1.0
23287,1.0
12726,1.0
6266,1.0
8139,1.0
31980,1.0
25733,1.0
1222,1.0
21445,1.0
2774,1.0
20212,1.0
20209,1.0
26012,1.0
8635,1.0
27025,1.0
29106,1.0
15889,1.0
20398,1.0
1353,1.0
11352,1.0
11812,1.0
4513,1.0
16608,1.0
14939,1.0
8293,1.0
18724,1.0
17517,1.0
32326,1.0
11961,1.0
138,1.0
18172,1.0
12403,1.0
6445,1.0
9277,1.0
18957,1.0
20387,1.0
15193,1.0
18094,1.0
21921,1.0
25815,1.0
2127,1.0
13631,1.0
13076,1.0
6840,1.0
28508,1.0
21274,1.0
17536,1.0
28615,1.0
7634,1.0
2865,1.0
17936,1.0
13625,1.0
30214,1.0
5356,1.0
4133,1.0
26404,1.0
13138,1.0
28789,1.0
22559,1.0
13281,1.0
22142,1.0
10136,1.0
26112,1.0
11268,1.0
33131,1.0
13537,1.0
6236,1.0
8006,1.0
1820,1.0
2365,1.0
2828,1.0
19266,1.0
11991,1.0
28817,1.0
3273,1.0
22663,1.0
27212,1.0
22627,1.0
28893,1.0
31461,1.0
23755,1.0
31562,1.0
1204,1.0
2549,1.0
26442,1.0
14641,1.0
19101,1.0
30527,1.0
31703,1.0
5919,1.0
13444,1.0
8933,1.0
6143,1.0
13094,1.0
16237,1.0
24494,1.0
16229,1.0
21880,1.0
12864,1.0
32128,1.0
20220,1.0
22377,1.0
13992,1.0
27811,1.0
25235,1.0
26079,1.0
26773,1.0
21007,1.0
12281,1.0
14359,1.0
18510,1.0
3230,1.0
15814,1.0
5963,1.0
12714,1.0
1056,1.0
4009,1.0
8770,1.0
21020,1.0
31983,1.0
31740,1.0
23327,1.0
10402,1.0
1064,1.0
19912,1.0
5767,1.0
10934,1.0
21458,1.0
24829,1.0
11732,1.0
30881,1.0
25156,1.0
27005,1.0
11399,1.0
3172,1.0
1833,1.0
16040,1.0
17371,1.0
31327,1.0
15004,1.0
26127,1.0
4117,1.0
8051,1.0
21175,1.0
6097,1.0
23372,1.0
8045,1.0
17754,1.0
4981,1.0
827,1.0
32209,1.0
7692,1.0
11578,1.0
21401,1.0
30616,1.0
26810,1.0
30976,1.0
7413,1.0
26421,1.0
28750,1.0
24129,1.0
27904,1.0
19395,1.0
5378,1.0
1932,1.0
26135,1.0
18410,1.0
26994,1.0
30060,1.0
17341,1.0
11116,1.0
24718,1.0
26584,1.0
23967,1.0
21791,1.0
18626,1.0
15642,1.0
12922,1.0
11366,1.0
20062,1.0
4845,1.0
17510,1.0
4096,1.0
13545,1.0
24935,1.0
25945,1.0
22071,1.0
24609,1.0
14475,1.0
12186,1.0
30818,1.0
3348,1.0
23095,1.0
4815,1.0
289,1.0
2999,1.0
17331,1.0
15394,1.0
23266,1.0
7886,1.0
22016,1.0
23480,1.0
15015,1.0
6750,1.0
17801,1.0
5253,1.0
28209,1.0
11612,1.0
25086,1.0
19212,1.0
24379,1.0
32762,1.0
7916,1.0
6370,1.0
25239,1.0
13778,1.0
2032,1.0
15868,1.0
19396,1.0
20674,1.0
30832,1.0
13454,1.0
2192,1.0
31401,1.0
29728,1.0
10658,1.0
23995,1.0
24029,1.0
17266,1.0
30964,1.0
23714,1.0
31022,1.0
7892,1.0
8793,1.0
2385,1.0
12634,1.0
2899,1.0
14114,1.0
24263,1.0
8295,1.0
8452,1.0
29363,1.0
1808,1.0
27993,1.0
31068,1.0
10605,1.0
17289,1.0
2820,1.0
25921,1.0
10036,1.0
6164,1.0
7219,1.0
25626,1.0
9610,1.0
22079,1.0
17036,1.0
14700,1.0
6234,1.0
18995,1.0
3416,1.0
15370,1.0
33043,1.0
564,1.0
31092,1.0
3869,1.0
25877,1.0
8285,1.0
6126,1.0
3269,1.0
27397,1.0
6812,1.0
11073,1.0
6156,1.0
18304,1.0
10441,1.0
25174,1.0
15919,1.0
7264,1.0
12429,1.0
8857,1.0
14188,1.0
21137,1.0
26203,1.0
16189,1.0
12673,1.0
6189,1.0
13612,1.0
5340,1.0
5761,1.0
9736,1.0
15664,1.0
24205,1.0
23222,1.0
25154,1.0
6005,1.0
983,1.0
29280,1.0
30894,1.0
29633,1.0
23083,1.0
9190,1.0
18365,1.0
24835,1.0
12863,1.0
8719,1.0
12090,1.0
16496,1.0
22877,1.0
13597,1.0
30257,1.0
5686,1.0
26264,1.0
24399,1.0
28628,1.0
1723,1.0
16588,1.0
14851,1.0
29957,1.0
27616,1.0
21098,1.0
5161,1.0
29161,1.0
8624,1.0
16806,1.0
9851,1.0
17077,1.0
10314,1.0
26160,1.0
23324,1.0
25123,1.0
32548,1.0
30010,1.0
6293,1.0
20355,1.0
9767,1.0
21641,1.0
29847,1.0
7955,1.0
13932,1.0
16600,1.0
1230,1.0
26880,1.0
10538,1.0
25458,1.0
4891,1.0
25754,1.0
4482,1.0
22473,1.0
29472,1.0
1671,1.0
30990,1.0
21954,1.0
10190,1.0
18987,1.0
31901,1.0
10897,1.0
23129,1.0
23109,1.0
23101,1.0
22370,1.0
27497,1.0
25613,1.0
10085,1.0
30309,1.0
12188,1.0
8157,1.0
24500,1.0
5334,1.0
18603,1.0
21524,1.0
32290,1.0
29279,1.0
840,1.0
14386,1.0
1472,1.0
30845,1.0
27320,1.0
32872,1.0
4831,1.0
26187,1.0
4701,1.0
27874,1.0
25335,1.0
3550,1.0
30290,1.0
16442,1.0
16565,1.0
897,1.0
33271,1.0
25392,1.0
10627,1.0
7205,1.0
7342,1.0
32069,1.0
27936,1.0
17553,1.0
18507,1.0
6325,1.0
6399,1.0
30289,1.0
7698,1.0
1883,1.0
17629,1.0
2410,1.0
32003,1.0
14407,1.0
26551,1.0
16749,1.0
4127,1.0
11068,1.0
5582,1.0
23652,1.0
26973,1.0
14335,1.0
17560,1.0
20186,1.0
1261,1.0
20529,1.0
31581,1.0
6790,1.0
10549,1.0
32998,1.0
13169,1.0
10871,1.0
20022,1.0
12439,1.0
13540,1.0
6072,1.0
19364,1.0
32647,1.0
497,1.0
8131,1.0
33362,1.0
13496,1.0
30207,1.0
23173,1.0
3924,1.0
32781,1.0
9311,1.0
32820,1.0
13731,1.0
2722,1.0
29084,1.0
8836,1.0
24919,1.0
16320,1.0
21236,1.0
13265,1.0
30234,1.0
13459,1.0
26854,1.0
16685,1.0
24422,1.0
29420,1.0
24953,1.0
27623,1.0
9529,1.0
6802,1.0
29661,1.0
6797,1.0
18548,1.0
23807,1.0
26313,1.0
15099,1.0
19178,1.0
27243,1.0
4966,1.0
27040,1.0
17044,1.0
18452,1.0
14043,1.0
27274,1.0
28433,1.0
21070,1.0
13488,1.0
336,1.0
30797,1.0
4104,1.0
5297,1.0
17304,1.0
962,1.0
16692,1.0
14492,1.0
9221,1.0
14706,1.0
9982,1.0
2145,1.0
24545,1.0
17969,1.0
8981,1.0
10852,1.0
6324,1.0
25501,1.0
15866,1.0
6481,1.0
18386,1.0
29802,1.0
14960,1.0
19472,1.0
22833,1.0
21443,1.0
21477,1.0
9192,1.0
31255,1.0
16144,1.0
8739,1.0
18335,1.0
7890,1.0
30121,1.0
22236,1.0
10924,1.0
17965,1.0
3248,1.0
30328,1.0
23158,1.0
18360,1.0
26253,1.0
3223,1.0
5824,1.0
4706,1.0
1786,1.0
25878,1.0
22378,1.0
23573,1.0
10942,1.0
29520,1.0
19771,1.0
5846,1.0
15220,1.0
30761,1.0
17753,1.0
28967,1.0
5883,1.0
11326,1.0
22483,1.0
28198,1.0
28407,1.0
31701,1.0
31221,1.0
766,1.0
28056,1.0
15779,1.0
19366,1.0
11941,1.0
23422,1.0
18829,1.0
29487,1.0
8191,1.0
15406,1.0
23192,1.0
7572,1.0
23143,1.0
26472,1.0
4784,1.0
23248,1.0
8179,1.0
3080,1.0
16131,1.0
14775,1.0
8075,1.0
15247,1.0
20708,1.0
29004,1.0
2255,1.0
26529,1.0
32538,1.0
15257,1.0
893,1.0
29700,1.0
15948,1.0
23283,1.0
29878,1.0
9249,1.0
21,1.0
1029,1.0
23937,1.0
23310,1.0
25441,1.0
18784,1.0
30680,1.0
9392,1.0
27958,1.0
22920,1.0
33180,1.0
11223,1.0
23955,1.0
2857,1.0
17858,1.0
3431,1.0
32517,1.0
13186,1.0
24469,1.0
15916,1.0
30798,1.0
7427,1.0
28314,1.0
15076,1.0
14084,1.0
20713,1.0
26293,1.0
2438,1.0
23468,1.0
21751,1.0
7054,1.0
22321,1.0
23590,1.0
26824,1.0
5177,1.0
11771,1.0
31540,1.0
12495,1.0
30954,1.0
10463,1.0
914,1.0
7515,1.0
20464,1.0
30732,1.0
27104,1.0
8027,1.0
30438,1.0
9006,1.0
22166,1.0
23134,1.0
20857,1.0
29497,1.0
19084,1.0
31847,1.0
25391,1.0
19056,1.0
22626,1.0
11875,1.0
2554,1.0
28403,1.0
4881,1.0
2842,1.0
240,1.0
17103,1.0
1297,1.0
3989,1.0
24952,1.0
845,1.0
7961,1.0
3538,1.0
10067,1.0
16656,1.0
8177,1.0
32644,1.0
9052,1.0
27462,1.0
8893,1.0
9676,1.0
8486,1.0
15354,1.0
21145,1.0
23289,1.0
13190,1.0
33153,1.0
10741,1.0
16022,1.0
16535,1.0
30126,1.0
14065,1.0
30623,1.0
5470,1.0
3785,1.0
19562,1.0
31737,1.0
1859,1.0
16726,1.0
7493,1.0
19495,1.0
24626,1.0
10178,1.0
27494,1.0
33092,1.0
28804,1.0
306,1.0
5995,1.0
27129,1.0
20225,1.0
15082,1.0
14959,1.0
24801,1.0
17235,1.0
31920,1.0
23156,1.0
15498,1.0
32851,1.0
25600,1.0
1673,1.0
26167,1.0
29448,1.0
20197,1.0
31608,1.0
2700,1.0
26166,1.0
4438,1.0
6042,1.0
1789,1.0
4165,1.0
15736,1.0
24763,1.0
1149,1.0
13558,1.0
16211,1.0
16643,1.0
28296,1.0
10315,1.0
31062,1.0
13343,1.0
23476,1.0
2157,1.0
27101,1.0
6723,1.0
15818,1.0
11368,1.0
32140,1.0
4314,1.0
24627,1.0
30494,1.0
24206,1.0
30457,1.0
7338,1.0
6826,1.0
28749,1.0
32433,1.0
397,1.0
13916,1.0
31619,1.0
12408,1.0
7604,1.0
11548,1.0
13195,1.0
26165,1.0
11052,1.0
29361,1.0
3599,1.0
452,1.0
5530,1.0
531,1.0
18840,1.0
18435,1.0
32699,1.0
29481,1.0
3949,1.0
32307,1.0
30997,1.0
5815,1.0
6386,1.0
3403,1.0
12342,1.0
10744,1.0
1417,1.0
264,1.0
12179,1.0
18939,1.0
6681,1.0
30327,1.0
28467,1.0
10845,1.0
3581,1.0
5747,1.0
4580,1.0
7039,1.0
3688,1.0
31810,1.0
5647,1.0
13394,1.0
8978,1.0
11174,1.0
5617,1.0
16383,1.0
3178,1.0
13,1.0
23603,1.0
18231,1.0
17003,1.0
30017,1.0
11328,1.0
23264,1.0
16625,1.0
12267,1.0
26983,1.0
13973,1.0
9594,1.0
13025,1.0
18243,1.0
8557,1.0
2154,1.0
11825,1.0
12780,1.0
10660,1.0
7151,1.0
23613,1.0
31168,1.0
9081,1.0
22960,1.0
31350,1.0
9099,1.0
30142,1.0
9053,1.0
10068,1.0
10931,1.0
8608,1.0
28051,1.0
20294,1.0
8967,1.0
23708,1.0
3258,1.0
2477,1.0
25781,1.0
14744,1.0
5207,1.0
2959,1.0
87,1.0
5074,1.0
26607,1.0
21804,1.0
1265,1.0
24007,1.0
25124,1.0
32809,1.0
5437,1.0
16512,1.0
29679,1.0
17313,1.0
29714,1.0
23369,1.0
18195,1.0
28990,1.0
25795,1.0
6669,1.0
21218,1.0
8336,1.0
28751,1.0
10104,1.0
12396,1.0
27205,1.0
1602,1.0
2590,1.0
17326,1.0
19741,1.0
8947,1.0
10157,1.0
7226,1.0
25975,1.0
27119,1.0
22252,1.0
3813,1.0
7384,1.0
24338,1.0
5414,1.0
33144,1.0
33176,1.0
5496,1.0
18366,1.0
16857,1.0
10274,1.0
16147,1.0
8673,1.0
32992,1.0
21507,1.0
6872,1.0
14517,1.0
19689,1.0
15528,1.0
20277,1.0
5314,1.0
27817,1.0
13520,1.0
29258,1.0
30354,1.0
26048,1.0
17351,1.0
2523,1.0
13978,1.0
26762,1.0
4437,1.0
32178,1.0
13720,1.0
6800,1.0
21761,1.0
33017,1.0
19119,1.0
1109,1.0
